,Div,Date,HomeTeam,AwayTeam,FTR,HTCD,ATCD,HTGD,ATGD,HTSD,ATSD,HomeRating(ELO) 0.05,AwayRating(ELO) 0.05,HomeRating(ELO) 0.1,AwayRating(ELO) 0.1,HomeRating(ELO) 0.25,AwayRating(ELO) 0.25,HomeRating(ELO) 0.4,AwayRating(ELO) 0.4,HomeRating(ELO) 0.55,AwayRating(ELO) 0.55,HomeRating(ELO) 0.7,AwayRating(ELO) 0.7,HomeRating(ELO) 0.85,AwayRating(ELO) 0.85,HomeRating(ELO) 0.9,AwayRating(ELO) 0.9,Value Diff,Attack Diff,Mid Game Diff,Defense Diff,Over Game Diff,Estadio,Arbitro,Parametro,Yellow Card/Match,Red Card/Match,% HomeWin,% AwayWin,% DrawWin,_merge
46,SP1,25/09/2010,ID004,ID005,A,0.024,0.12,0.04054054054054054,0.04054054054054054,0.027472527472527472,0.04945054945054945,1.0449937500000002,1.10235625,1.0799,1.2086999999999999,1.12109375,1.53515625,1.0544,1.8192,0.8534937499999999,1.96160625,0.4799,1.8267,-0.11700624999999998,1.2423562500000003,-0.3761,0.9127000000000003,-492700000,-8,-9,-9,-7,San Mamés,Mateu Lahoz,r600014,"4,88","0,23",0.47038327526132406,0.2926829268292683,0.23693379790940766,both
47,SP1,25/09/2010,ID024,ID002,D,-0.008,0.056,-0.08108108108108109,0.06756756756756757,-0.0989010989010989,0.12087912087912088,0.8956240624999999,1.1522625,0.7849700000000001,1.3082000000000003,0.4501953125,1.7890625,0.16927999999999993,2.2832,-0.024110312500000064,2.8027625,-0.16921,3.3842,-0.4054909375000001,4.088262500000001,-0.5464699999999998,4.3642,-481400000,-11,-13,-12,-11,Ciutat de Valencia,Delgado Ferreiro,r600007,"5,1","0,23",0.3893129770992366,0.3511450381679389,0.2595419847328244,both
48,SP1,25/09/2010,ID030,ID008,A,-0.032,0.064,-0.04054054054054054,0.05405405405405406,-0.005494505494505495,0.0,0.9422571875,1.137636875,0.86813,1.2511800000000002,0.5380859375,1.458984375,0.04832000000000003,1.4947199999999998,-0.5477584375000002,1.386230625,-1.1116899999999998,1.13706,-1.3926278125000002,0.7082268750000001,-1.3604300000000003,0.51022,-123200000,-7,-4,-2,-5,El Molinón,Fernández Borbalán,r600005,"5,39","0,32",0.4385245901639344,0.30327868852459017,0.2581967213114754,both
49,SP1,26/09/2010,ID003,ID033,H,-0.136,0.128,0.05405405405405406,-0.05405405405405406,-0.027472527472527472,0.005494505494505495,1.05414434375,0.9073509375,1.113318,0.82863,1.27880859375,0.6591796875,1.3610879999999999,0.54432,1.31018934375,0.4260853124999999,1.100142,0.2708100000000001,0.6952553437500002,0.0964659375000001,0.503398,0.048069999999999724,130000000,10,7,6,5,Vicente Calderón,Muñiz Fernández,r600002,"5,98","0,42",0.4801587301587302,0.25793650793650796,0.2619047619047619,both
50,SP1,26/09/2010,ID021,ID012,H,0.088,0.008,-0.05405405405405406,-0.013513513513513514,0.03296703296703297,-0.01098901098901099,0.9925118749999999,0.9473812500000001,0.9701799999999999,0.8891,0.818359375,0.67578125,0.55072,0.4016,0.17485562499999996,0.07263124999999981,-0.3259399999999997,-0.29289999999999994,-1.0108981250000006,-0.6646187499999999,-1.2987800000000003,-0.7828999999999999,20500000,2,-2,-2,0,Cornellà -El Prat,Ramírez Domínguez,r600009,"5,14","0,34",0.5,0.25,0.25,both
51,SP1,26/09/2010,ID031,ID016,H,-0.04,0.08,0.0,0.05405405405405406,-0.01098901098901099,0.07142857142857142,0.943355046875,1.0849175156250002,0.876663,1.139661,0.656982421875,1.133056640625,0.46252800000000005,0.918336,0.31433442187499994,0.5855356406249999,0.1913670000000001,0.2430690000000001,0.07198354687500011,0.007247015624999964,0.03706299999999972,-0.02681900000000015,-123900000,-9,-8,-5,-6,José Rico Pérez,Teixeira Vitienes,r600003,"6,53","0,39",0.4421052631578947,0.3263157894736842,0.23157894736842105,both
52,SP1,26/09/2010,ID031,ID016,H,-0.04,0.08,0.0,0.05405405405405406,-0.01098901098901099,0.07142857142857142,0.943355046875,1.0849175156250002,0.876663,1.139661,0.656982421875,1.133056640625,0.46252800000000005,0.918336,0.31433442187499994,0.5855356406249999,0.1913670000000001,0.2430690000000001,0.07198354687500011,0.007247015624999964,0.03706299999999972,-0.02681900000000015,-123900000,-9,-8,-5,-6,José Rico Pérez,Teixeira Vitienes,r600019,"5,29","0,35",0.42920353982300885,0.29646017699115046,0.2743362831858407,both
53,SP1,26/09/2010,ID028,ID020,A,-0.08,-0.064,-0.013513513513513514,-0.02702702702702703,-0.02197802197802198,-0.005494505494505495,0.9472630789062502,0.90748125,0.8882171,0.8297,0.66534423828125,0.67578125,0.3730304,0.6032,0.03060180546874991,0.5329812499999999,-0.33025269999999995,0.3497,-0.68019833359375,-0.0985187500000001,-0.7908461,-0.3382999999999998,-9900000,2,2,4,1,Nuevo Riazor,González González,r600008,"4,74","0,22",0.4796380090497738,0.29411764705882354,0.22624434389140272,both
54,SP1,26/09/2010,ID015,ID006,H,-0.064,0.032,-0.04054054054054054,-0.02702702702702703,-0.054945054945054944,-0.08241758241758242,0.9452503125,0.9477559375,0.88201,0.8920900000000002,0.6572265625,0.7216796875,0.41823999999999995,0.5833599999999999,0.2280784374999999,0.5214278124999999,0.17407000000000006,0.5680299999999999,0.37695531250000003,0.7340509375000002,0.5284899999999999,0.8136099999999999,-13000000,0,2,3,2,Ono Estadi,Rubinos Pérez,r600000,"5,5","0,47",0.46308724832214765,0.3087248322147651,0.22818791946308725,both
55,SP1,26/09/2010,ID032,ID010,A,0.0,0.08,-0.02702702702702703,-0.013513513513513514,0.038461538461538464,-0.03296703296703297,0.94997712578125,0.948076234375,0.8996661,0.894239,0.74029541015625,0.738037109375,0.5545344000000001,0.5920639999999999,0.34077585234374985,0.4209581093749999,0.12784830000000008,0.15883099999999994,-0.02010878671875002,-0.280253265625,-0.038437100000000154,-0.48328100000000007,-7100000,-1,-3,-2,-2,El Sardinero,Iglesias Villanueva,r600018,"5,52","0,32",0.4943181818181818,0.23295454545454544,0.2727272727272727,both
56,SP1,26/09/2010,ID032,ID010,A,0.0,0.08,-0.02702702702702703,-0.013513513513513514,0.038461538461538464,-0.03296703296703297,0.94997712578125,0.948076234375,0.8996661,0.894239,0.74029541015625,0.738037109375,0.5545344000000001,0.5920639999999999,0.34077585234374985,0.4209581093749999,0.12784830000000008,0.15883099999999994,-0.02010878671875002,-0.280253265625,-0.038437100000000154,-0.48328100000000007,-7100000,-1,-3,-2,-2,El Sardinero,Iglesias Villanueva,r600675,"4,54","0,17",0.45714285714285713,0.3142857142857143,0.22857142857142856,both
57,SP1,27/09/2010,ID029,ID014,A,-0.184,-0.072,0.013513513513513514,0.06756756756756757,-0.04395604395604396,0.04945054945054945,0.99277256171875,1.092607171875,0.9723239,1.1707290000000001,0.85247802734375,1.319091796875,0.6832256,1.333824,0.48414571015624985,1.2076609218749998,0.22008170000000005,0.939261,-0.21284652578125007,0.5345726718749999,-0.42405289999999995,0.37072900000000003,-99550000,-12,-6,-3,-5,La Rosaleda,Teixeira Vitienes,r600003,"6,53","0,39",0.4421052631578947,0.3263157894736842,0.23157894736842105,both
58,SP1,27/09/2010,ID029,ID014,A,-0.184,-0.072,0.013513513513513514,0.06756756756756757,-0.04395604395604396,0.04945054945054945,0.99277256171875,1.092607171875,0.9723239,1.1707290000000001,0.85247802734375,1.319091796875,0.6832256,1.333824,0.48414571015624985,1.2076609218749998,0.22008170000000005,0.939261,-0.21284652578125007,0.5345726718749999,-0.42405289999999995,0.37072900000000003,-99550000,-12,-6,-3,-5,La Rosaleda,Teixeira Vitienes,r600019,"5,29","0,35",0.42920353982300885,0.29646017699115046,0.2743362831858407,both
59,SP1,02/10/2010,ID006,ID021,H,0.032,0.104,-0.05405405405405406,-0.04054054054054054,-0.0989010989010989,0.06043956043956044,0.89812403203125,1.0398809375,0.7949681000000002,1.0590899999999999,0.51226806640625,0.9873046875,0.3227263999999999,0.71136,0.23825275859374995,0.21480281249999986,0.1678463,-0.5309699999999996,-0.11671288046874984,-1.5758240625000006,-0.3210550999999999,-2.0033900000000004,-11700000,-2,-2,-1,-2,Anoeta,Turienzo Álvarez,r600015,"5,65","0,35",0.5318181818181819,0.2863636363636364,0.18181818181818182,both
60,SP1,02/10/2010,ID008,ID004,H,0.032,-0.032,0.08108108108108109,0.013513513513513514,0.02197802197802198,-0.005494505494505495,1.1819056421875,0.9898759375000001,1.3254812000000002,0.95903,1.5023193359375,0.7373046875,1.2748928,0.32672,0.6656287203124998,-0.2253896875000001,-0.19828239999999986,-0.7987899999999999,-0.9872006828125001,-1.1730090625000003,-1.1274452000000004,-1.1975300000000004,64600000,4,3,2,3,Mestalla,Velasco Carballo,r600012,"6,19","0,48",0.5391705069124424,0.2119815668202765,0.2488479262672811,both
61,SP1,02/10/2010,ID033,ID030,D,0.112,0.0,-0.06756756756756757,-0.06756756756756757,0.016483516483516484,-0.027472527472527472,0.85237534296875,0.8853753437499999,0.7090118999999999,0.7430119999999999,0.29827880859375,0.17333984375,-0.0872063999999999,-0.549568,-0.42340963359375017,-1.3101852812500003,-0.6319862999999998,-1.9076319999999998,-0.5641977445312502,-1.9946206562500004,-0.44392490000000007,-1.8196280000000002,3600000,0,-2,-2,0,La Romareda,Ayza Gámez,r600004,"4,79","0,38",0.445859872611465,0.3375796178343949,0.21656050955414013,both
62,SP1,03/10/2010,ID020,ID029,D,-0.08,-0.192,0.0,0.0,-0.01098901098901099,-0.07142857142857142,0.9525757008203125,0.938142203125,0.91022471,0.855251,0.7998809814453125,0.522705078125,0.65590016,0.14969600000000005,0.3885854148828123,-0.18006779687500007,-0.05282988999999988,-0.43740099999999993,-0.6055075366796875,-0.667233296875,-0.7760384899999999,-0.757709,2550000,5,1,-2,1,Juegos del Mediterráneo,Clos Gómez,r600016,"5,34","0,41",0.46511627906976744,0.3209302325581395,0.21395348837209302,both
63,SP1,03/10/2010,ID005,ID015,D,0.176,-0.064,0.06756756756756757,-0.013513513513513514,0.08241758241758242,-0.038461538461538464,1.151850046875,0.9926381093750001,1.304603,0.9712189999999999,1.719482421875,0.837646484375,1.9498879999999998,0.6515839999999999,1.837641921875,0.5148637343749999,1.267547,0.571691,0.24529854687500008,1.000898609375,-0.16507700000000014,1.2607389999999998,551000000,12,11,10,9,Nou Camp,Undiano Mallenco,r600011,"4,99","0,22",0.42528735632183906,0.2988505747126437,0.27586206896551724,both
64,SP1,03/10/2010,ID010,ID031,H,0.096,-0.024,0.0,0.02702702702702703,-0.04945054945054945,-0.02197802197802198,0.993204900078125,0.9976009226562501,0.97526322,0.9906291,0.876983642578125,0.94024658203125,0.7191475199999999,0.8298624000000001,0.48104500007812484,0.6363790242187499,0.17049762000000004,0.36151530000000015,-0.09486274992187504,0.07814351015625008,-0.12641678000000012,0.012925899999999588,14700000,2,4,4,2,Coliseum Alfonso Pérez,Álvarez Izquierdo,r600006,"5,73","0,38",0.536036036036036,0.22972972972972974,0.23423423423423423,both
65,SP1,03/10/2010,ID012,ID024,D,-0.008,-0.04,-0.02702702702702703,-0.08108108108108109,-0.038461538461538464,-0.13186813186813187,0.8953872031250001,0.908455984375,0.783191,0.8372930000000001,0.428955078125,0.784912109375,0.117056,1.014848,-0.04551029687500012,1.530669734375,0.07877899999999977,2.318177,0.6748317031250005,3.414199484375,1.0201510000000005,3.8731329999999997,20300000,0,5,3,2,Reyno de Navarra,Paradas Romero,r600013,"5,85","0,43",0.5697674418604651,0.18604651162790697,0.2441860465116279,both
66,SP1,03/10/2010,ID002,ID028,H,0.088,-0.064,0.06756756756756757,-0.04054054054054054,0.15384615384615385,-0.016483516483516484,1.14007217421875,0.9018890164062502,1.2611093000000002,0.8052471,1.53802490234375,0.49639892578125,1.7758591999999997,0.1317504,2.10311147890625,-0.26253788203125006,2.6379839,-0.5750426999999999,3.51530893671875,-0.5964573960937499,3.9222396999999996,-0.48637610000000014,455300000,9,8,7,8,Santiago Bernabéu,Iturralde González,r600017,"5,46","0,41",0.4948453608247423,0.2611683848797251,0.24398625429553264,both
67,SP1,03/10/2010,ID016,ID003,H,0.064,-0.12,0.02702702702702703,0.06756756756756757,0.08241758241758242,-0.038461538461538464,1.0350374694921876,1.099511890625,1.04059809,1.196181,0.8979949951171875,1.443603515625,0.58639104,1.5788159999999998,0.23552717730468736,1.5445362656250001,-0.009991709999999987,1.289709,-0.059174968007812606,0.7772513906250003,-0.03845230999999978,0.5466609999999997,-11400000,-2,0,-2,0,Ramón Sánchez Pizjuán,Estrada Fernández,r600010,"5,54","0,27",0.48333333333333334,0.2625,0.25416666666666665,both
68,SP1,03/10/2010,ID014,ID032,H,-0.064,-0.016,0.08108108108108109,-0.04054054054054054,0.07692307692307693,0.054945054945054944,1.1395142820312498,0.9025733140625001,1.2562541,0.8102422,1.44976806640625,0.5557861328125,1.3937024,0.3177088000000001,1.1086236335937498,0.10924889218749989,0.6330803,0.01666660000000013,-0.032575630468750116,0.2181064890625,-0.31120909999999996,0.3965157999999999,111300000,6,6,3,5,El Madrigal,Pérez Lasa,r600001,"5,77","0,38",0.5,0.2753623188405797,0.2246376811594203,both
69,SP1,16/10/2010,ID003,ID010,H,-0.096,0.08,0.04054054054054054,0.04054054054054054,-0.07142857142857142,-0.016483516483516484,1.0450112374238283,1.0430849462109375,1.0801593809999999,1.07432613,1.1288795471191406,1.1120452880859375,1.0916490239999999,1.0510924799999999,0.9477740977558595,0.8310534633984373,0.6647457870000001,0.4235583300000001,0.2659859837050783,-0.028440766289062475,0.13847266899999972,-0.11478347000000048,120600000,9,4,3,4,Vicente Calderón,Delgado Ferreiro,r600007,"5,1","0,23",0.3893129770992366,0.3511450381679389,0.2595419847328244,both
70,SP1,16/10/2010,ID005,ID008,H,0.232,0.04,0.06756756756756757,0.0945945945945946,0.12637362637362637,0.04395604395604396,1.1438894499999999,1.2313994390625,1.2712645999999999,1.4213842000000003,1.4990234375,1.6866455078125,1.4305664,1.4055807999999999,1.1101139187499998,0.5416643921874997,0.7804477999999999,-0.7574353999999998,0.8875586000000001,-1.9842583859375003,1.1181573999999999,-2.2052222000000006,428100000,4,6,7,4,Nou Camp,Teixeira Vitienes,r600003,"6,53","0,39",0.4421052631578947,0.3263157894736842,0.23157894736842105,both
71,SP1,16/10/2010,ID005,ID008,H,0.232,0.04,0.06756756756756757,0.0945945945945946,0.12637362637362637,0.04395604395604396,1.1438894499999999,1.2313994390625,1.2712645999999999,1.4213842000000003,1.4990234375,1.6866455078125,1.4305664,1.4055807999999999,1.1101139187499998,0.5416643921874997,0.7804477999999999,-0.7574353999999998,0.8875586000000001,-1.9842583859375003,1.1181573999999999,-2.2052222000000006,428100000,4,6,7,4,Nou Camp,Teixeira Vitienes,r600019,"5,29","0,35",0.42920353982300885,0.29646017699115046,0.2743362831858407,both
72,SP1,16/10/2010,ID029,ID002,A,-0.208,0.112,0.0,0.13513513513513514,-0.08791208791208792,0.1813186813186813,0.9388277942655273,1.1851666250390627,0.8601986339,1.3416340100000002,0.5746755599975586,1.6621246337890625,0.2711849984,1.8285593599999999,-0.039326126964941505,1.9587156437890625,-0.3566410668999999,2.23545401,-0.6593632624500977,3.008320150039063,-0.7593586540999999,3.4845012099999995,-447950000,-16,-11,-9,-10,La Rosaleda,Undiano Mallenco,r600011,"4,99","0,22",0.42528735632183906,0.2988505747126437,0.27586206896551724,both
73,SP1,17/10/2010,ID004,ID033,H,-0.04,0.072,0.0,-0.06756756756756757,-0.027472527472527472,0.01098901098901099,0.9283059655468752,0.8540253430078124,0.8168915800000001,0.7124119099999999,0.315643310546875,0.2670440673828125,-0.23551232,-0.2721510399999999,-0.523305103203125,-0.9111362398046878,-0.26858522000000007,-1.5249382899999997,0.513610565546875,-1.7800572194921878,0.78716998,-1.6820576900000002,55000000,3,3,2,2,San Mamés,Ramírez Domínguez,r600009,"5,14","0,34",0.5,0.25,0.25,both
74,SP1,17/10/2010,ID028,ID012,D,-0.088,0.0,-0.10810810810810811,-0.02702702702702703,-0.04395604395604396,-0.005494505494505495,0.8426306851542971,0.8960406421875001,0.671083699,0.7886012,0.08086776733398438,0.5179443359375,-0.5996733439999999,0.4761728,-1.3398314861152345,0.8213887203125,-2.139860507,1.6463575999999995,-3.153529523626953,3.0032943171875,-3.6224271889999997,3.5878347999999995,5800000,2,0,2,1,Nuevo Riazor,Pérez Lasa,r600001,"5,77","0,38",0.5,0.2753623188405797,0.2246376811594203,both
75,SP1,17/10/2010,ID024,ID006,H,-0.048,0.048,-0.08108108108108109,-0.04054054054054054,-0.16483516483516483,-0.12637362637362637,0.907835217265625,0.95011807890625,0.83242382,0.9008771000000002,0.718170166015625,0.75909423828125,0.79937792,0.6072704,1.1405651766406248,0.3563943054687499,1.8479034199999997,-0.2038326999999997,3.0649300922656253,-1.4561633335937503,3.6163646199999997,-2.1241061000000006,-29100000,0,-1,0,0,Ciutat de Valencia,Teixeira Vitienes,r600003,"6,53","0,39",0.4421052631578947,0.3263157894736842,0.23157894736842105,both
76,SP1,17/10/2010,ID024,ID006,H,-0.048,0.048,-0.08108108108108109,-0.04054054054054054,-0.16483516483516483,-0.12637362637362637,0.907835217265625,0.95011807890625,0.83242382,0.9008771000000002,0.718170166015625,0.75909423828125,0.79937792,0.6072704,1.1405651766406248,0.3563943054687499,1.8479034199999997,-0.2038326999999997,3.0649300922656253,-1.4561633335937503,3.6163646199999997,-2.1241061000000006,-29100000,0,-1,0,0,Ciutat de Valencia,Teixeira Vitienes,r600019,"5,29","0,35",0.42920353982300885,0.29646017699115046,0.2743362831858407,both
77,SP1,17/10/2010,ID015,ID021,A,-0.12,0.088,-0.013513513513513514,-0.05405405405405406,-0.08241758241758242,0.08791208791208792,1.00020067640625,0.9923750335546875,1.00122356,0.9690022899999998,1.00299072265625,0.7975311279296875,0.96317696,0.46845183999999995,0.8422513357812498,0.0187859444921874,0.71782076,-0.3882871099999998,0.9045596014062501,-0.3380852289453129,1.1324155599999999,-0.09169450999999995,-24700000,-2,0,2,0,Ono Estadi,Iglesias Villanueva,r600018,"5,52","0,32",0.4943181818181818,0.23295454545454544,0.2727272727272727,both
78,SP1,17/10/2010,ID015,ID021,A,-0.12,0.088,-0.013513513513513514,-0.05405405405405406,-0.08241758241758242,0.08791208791208792,1.00020067640625,0.9923750335546875,1.00122356,0.9690022899999998,1.00299072265625,0.7975311279296875,0.96317696,0.46845183999999995,0.8422513357812498,0.0187859444921874,0.71782076,-0.3882871099999998,0.9045596014062501,-0.3380852289453129,1.1324155599999999,-0.09169450999999995,-24700000,-2,0,2,0,Ono Estadi,Iglesias Villanueva,r600675,"4,54","0,17",0.45714285714285713,0.3142857142857143,0.22857142857142856,both
79,SP1,17/10/2010,ID032,ID020,H,0.0,-0.064,-0.06756756756756757,0.0,0.02197802197802198,0.005494505494505495,0.8433411666757813,0.9518540259355469,0.676514368,0.904727339,0.15860748291015625,0.7305870056152344,-0.2906055679999999,0.45341849599999995,-0.5335418961757813,0.07582614841601548,-0.4346562439999999,-0.3220296669999999,0.08821383661328136,-0.6579744328457031,0.3554261919999999,-0.7595419489999999,-14300000,1,-1,2,-1,El Sardinero,Rubinos Pérez,r600000,"5,5","0,47",0.46308724832214765,0.3087248322147651,0.22818791946308725,both
80,SP1,17/10/2010,ID030,ID016,H,0.04,0.04,-0.06756756756756757,0.05405405405405406,-0.02197802197802198,0.11538461538461539,0.8838078437128906,1.0900130640234376,0.7399519909999999,1.16021619,0.19676589965820312,1.2588958740234375,-0.4386012159999999,1.21791744,-1.0907083084550784,1.0850221233984374,-1.6397464029999997,0.8928045899999999,-1.8122417350058597,0.6014887140234376,-1.695814721,0.45354259,-122200000,-8,-5,-2,-5,El Molinón,González González,r600008,"4,74","0,22",0.4796380090497738,0.29411764705882354,0.22624434389140272,both
81,SP1,18/10/2010,ID031,ID014,D,-0.008,-0.08,-0.013513513513513514,0.10810810810810811,-0.054945054945054944,0.10989010989010989,0.9454466753457033,1.1846429477343747,0.883196487,1.33727832,0.6622352600097656,1.588714599609375,0.40942540800000016,1.52078592,0.17929961934960936,1.1687105242968747,0.06502446900000008,0.6447469200000001,0.10231816150195319,0.15281488523437486,0.11623102300000003,0.045655119999999993,-118900000,-7,-7,-5,-5,José Rico Pérez,Muñiz Fernández,r600002,"5,98","0,42",0.4801587301587302,0.25793650793650796,0.2619047619047619,both
82,SP1,23/10/2010,ID002,ID032,H,0.136,0.024,0.17567567567567569,-0.05405405405405406,0.21428571428571427,0.07692307692307693,1.2291450981897414,0.8909338679725587,1.4142375332900001,0.7669871019,1.7019107341766357,0.34125423431396484,1.6444638617599998,-0.10923816959999993,1.3445747917121533,-0.4918375145469728,0.8904327982700002,-0.6600770108999998,0.27435006855325694,-0.47106443130556624,-0.02136755878999974,-0.3281615621,459700000,10,11,9,10,Santiago Bernabéu,Muñiz Fernández,r600002,"5,98","0,42",0.4801587301587302,0.25793650793650796,0.2619047619047619,both
83,SP1,23/10/2010,ID008,ID015,A,0.032,-0.104,0.08108108108108109,-0.02702702702702703,0.01098901098901099,-0.11538461538461539,1.1711264679648439,0.9505819247285158,1.2800438980000004,0.904323331,1.2064743041992188,0.8036079406738281,0.6084613119999998,0.775796224,-0.23275174176171898,0.8319190663105467,-0.9326055139999998,0.9896217369999998,-1.3050565120976563,1.1919320460097662,-1.425333878,1.2149406189999998,122900000,8,5,3,5,Mestalla,Álvarez Izquierdo,r600006,"5,73","0,38",0.536036036036036,0.22972972972972974,0.23423423423423423,both
84,SP1,23/10/2010,ID033,ID005,A,0.072,0.24,-0.08108108108108109,0.08108108108108109,-0.01098901098901099,0.15934065934065933,0.8054749813729492,1.205459421953125,0.6235986329,1.4134030199999998,0.17144298553466797,1.920684814453125,-0.1344019455999999,1.9927987200000001,-0.3476997205020509,1.4080293344531247,-0.5897088738999998,0.2502430200000001,-0.930534859123926,-0.7990610280468752,-1.0280439431000001,-0.8665425800000006,-547700000,-11,-12,-11,-9,La Romareda,Pérez Lasa,r600001,"5,77","0,38",0.5,0.2753623188405797,0.2246376811594203,both
85,SP1,24/10/2010,ID020,ID031,D,-0.088,0.008,-0.013513513513513514,-0.013513513513513514,-0.04945054945054945,-0.07692307692307693,0.907307332536919,0.9574064889651368,0.8280286288100001,0.9286046702999999,0.6452734470367432,0.893855094909668,0.49711376383999994,0.8539696128,0.34633678141685054,0.7234756170706054,0.1400242406299999,0.4708301847000001,-0.25756966623597183,0.14524037667451162,-0.4641965431099999,0.05271271029999999,21900000,0,2,0,1,Juegos del Mediterráneo,Teixeira Vitienes,r600003,"6,53","0,39",0.4421052631578947,0.3263157894736842,0.23157894736842105,both
86,SP1,24/10/2010,ID020,ID031,D,-0.088,0.008,-0.013513513513513514,-0.013513513513513514,-0.04945054945054945,-0.07692307692307693,0.907307332536919,0.9574064889651368,0.8280286288100001,0.9286046702999999,0.6452734470367432,0.893855094909668,0.49711376383999994,0.8539696128,0.34633678141685054,0.7234756170706054,0.1400242406299999,0.4708301847000001,-0.25756966623597183,0.14524037667451162,-0.4641965431099999,0.05271271029999999,21900000,0,2,0,1,Juegos del Mediterráneo,Teixeira Vitienes,r600019,"5,29","0,35",0.42920353982300885,0.29646017699115046,0.2743362831858407,both
87,SP1,24/10/2010,ID021,ID024,H,0.072,-0.008,-0.04054054054054054,-0.06756756756756757,0.12087912087912088,-0.17582417582417584,1.0399041297911134,0.9553411212109375,1.0594346230999998,0.9225115300000001,0.9984331130981445,0.9079437255859375,0.7787703295999999,1.04228608,0.4763414309629881,1.3365820446484373,0.30444810589999993,1.70522053,0.6750570101629882,1.8271912587109376,1.0017520470999999,1.7046691299999992,40800000,2,3,1,2,Cornellà -El Prat,Velasco Carballo,r600012,"6,19","0,48",0.5391705069124424,0.2119815668202765,0.2488479262672811,both
88,SP1,24/10/2010,ID010,ID030,H,0.128,0.064,0.013513513513513514,-0.04054054054054054,0.01098901098901099,-0.005494505494505495,0.9882266719742188,0.9383084969140625,0.9555669306,0.8559736099999999,0.7603225708007812,0.5114898681640625,0.4462580735999999,0.04856576000000007,0.0583840369546873,-0.4939461405859378,-0.2493073026,-1.0147831899999997,-0.2339803987945314,-1.3009763280859379,-0.14643426139999982,-1.28762639,13000000,1,1,1,1,Coliseum Alfonso Pérez,Mateu Lahoz,r600014,"4,88","0,23",0.47038327526132406,0.2926829268292683,0.23693379790940766,both
89,SP1,24/10/2010,ID012,ID029,H,-0.08,-0.232,-0.02702702702702703,-0.04054054054054054,-0.04945054945054945,-0.12087912087912088,0.893503669228423,0.8795694630135742,0.77802462491,0.7260352328999999,0.4359924793243408,0.15914440155029297,0.21796972543999998,-0.4602387456,0.2864867192216357,-1.1166197310489259,0.8512517975299995,-1.9214588739,2.218299277483658,-3.216435389983301,2.9389112209899997,-3.895409743099999,-13150000,5,3,0,1,Reyno de Navarra,Ayza Gámez,r600004,"4,79","0,38",0.445859872611465,0.3375796178343949,0.21656050955414013,both
90,SP1,24/10/2010,ID016,ID004,H,0.016,-0.04,0.02702702702702703,0.013513513513513514,0.0989010989010989,-0.005494505494505495,1.0430976391777345,0.9710072326972657,1.074618829,0.8881327710000001,1.1310234069824219,0.3824043273925781,1.198491136,-0.34437273599999996,1.3566925007207031,-1.0244300350957034,1.6031528229999996,-1.3360420229999999,1.7073185928964847,-0.9994380710214845,1.612406341,-0.726681941,63600000,5,4,2,3,Ramón Sánchez Pizjuán,Clos Gómez,r600016,"5,34","0,41",0.46511627906976744,0.3209302325581395,0.21395348837209302,both
91,SP1,24/10/2010,ID014,ID003,H,-0.096,-0.144,0.10810810810810811,0.06756756756756757,0.13186813186813187,-0.0989010989010989,1.1732811247959127,1.0971654847343753,1.29641095503,1.187591994,1.4149997234344482,1.406890869140625,1.25405939712,1.5120860159999998,0.9238313253224266,1.404853502625,0.52300520529,0.9612366180000002,0.1463765529584911,0.24181133235937521,0.05200695126999999,0.03516754599999927,-16400000,-4,-1,-2,-1,El Madrigal,Ramírez Domínguez,r600009,"5,14","0,34",0.5,0.25,0.25,both
92,SP1,25/10/2010,ID006,ID028,H,0.008,-0.008,-0.05405405405405406,-0.10810810810810811,-0.11538461538461539,0.0,0.9023510228457031,0.8453011830059572,0.8086259470000002,0.6828354490999999,0.5321083068847656,0.19013690948486328,0.190355968,-0.16933488639999994,-0.37872581908789066,-0.15116037257998038,-1.3974870709999998,0.5104921678999994,-3.009275903498047,2.0797707410653326,-3.658308317,2.8668086011,3000000,-2,-4,-5,-3,Anoeta,Paradas Romero,r600013,"5,85","0,43",0.5697674418604651,0.18604651162790697,0.2441860465116279,both
93,SP1,30/10/2010,ID005,ID016,H,0.224,0.0,0.10810810810810811,0.04054054054054054,0.19230769230769232,0.0989010989010989,1.2427195224668897,1.0916480008125977,1.46162885309,1.1634321061000001,1.8435027599334717,1.2266244888305664,1.6201901465600002,1.0607420416,0.7908656145049263,0.7932559814180662,-0.2851722715299998,0.6679234068999997,-1.012694065538345,0.8577962325282229,-1.0898826389900003,0.9583925941,429100000,3,5,7,4,Nou Camp,Turienzo Álvarez,r600015,"5,65","0,35",0.5318181818181819,0.2863636363636364,0.18181818181818182,both
94,SP1,30/10/2010,ID031,ID002,A,-0.008,0.136,-0.013513513513513514,0.24324324324324326,-0.0989010989010989,0.25274725274725274,0.9550267790347965,1.2736917915883694,0.9195528265659,1.4909362434800002,0.8472460359334946,1.787224292755127,0.7683242090496001,1.6007685939199998,0.630133755246301,1.0740641587113182,0.4013609364453,0.4283788906400004,0.09388209620342498,-0.12605469805647435,0.00619087749310001,-0.31671296467999976,-467300000,-11,-12,-11,-10,José Rico Pérez,Clos Gómez,r600016,"5,34","0,41",0.46511627906976744,0.3209302325581395,0.21395348837209302,both
